"x.1","x.2","classes"
0.137242030352018,0.432145255726904,"1"
0.139621279214232,0.447923638020543,"1"
0.157145714372053,0.491524926213549,"1"
0.380390669711813,-0.348863008221217,"2"
-0.776449520082882,0.460562119222457,"2"
0.149805534536709,0.492018910126884,"1"
0.151160442270973,0.508873180967264,"1"
0.112385092571771,0.44802129437773,"1"
0.583099137277411,-0.212510880022803,"2"
0.554223822808886,-0.240534424703725,"2"
0.142261590794356,0.521961013533685,"1"
0.0813096465578071,0.410594511137677,"1"
0.116836534731852,-0.484858112152925,"2"
0.0882317561293745,0.43838513742684,"1"
0.595059192338202,0.371341285076874,"2"
-0.272034503961603,-0.0631185359103738,"2"
0.294253073531497,0.741569834687395,"2"
-0.715847603811759,0.609770785785049,"2"
0.100645803207586,0.480359574002805,"1"
0.0704140306416669,0.426075055834644,"1"
0.0592174129754902,0.413516618952745,"1"
0.0902471321651611,0.505674083040436,"1"
0.0118587223609565,-0.395591736196425,"2"
0.117604003350621,0.59543270085017,"1"
0.32437728505824,-0.409166756150895,"2"
-0.0593752992824262,-0.518465921809215,"2"
0.0373473190032008,0.400676151832734,"1"
0.675159472007146,0.227038360675743,"2"
0.475486611462868,-0.412298209494223,"2"
-0.0949452932345105,-0.327376739781643,"2"
0.0691259024475427,0.505789713374349,"1"
0.0434168330788191,0.450534975829549,"1"
0.571389207443538,0.273063032468091,"2"
-0.18460101885312,-0.408860986251185,"2"
0.0471580319217702,0.480852060405756,"1"
-0.826836900486853,0.454132278606286,"2"
0.0404888040444822,0.480337737011526,"1"
0.282429815263336,-0.428448779100666,"2"
0.0459230910447243,0.520540264566362,"1"
0.036818592948103,0.513090490501052,"1"
0.0429008938125341,0.561458065165207,"1"
0.024375509125676,0.518042486658611,"1"
0.0158708562147158,0.511243272827726,"1"
-0.0303954418706623,-0.541772746297599,"2"
0.0272811072027325,-0.590249720910659,"2"
-1.01507931684777,0.0274449189781126,"2"
0.0122251993258366,0.525000655984518,"1"
-0.00213318494816026,0.489947602757167,"1"
-0.015951639350848,0.452681281640245,"1"
-0.0137037917182447,0.496713571505628,"1"
-0.0295668550537416,0.441983301581008,"1"
0.0469349601804659,0.922925242138472,"2"
0.254883859831031,0.731318992063058,"2"
-0.0214548830732155,0.529603233211475,"1"
0.0217001895019261,-0.453480769435915,"2"
-0.0301596616714771,0.517107142806948,"1"
-0.0424876116861452,0.474392788747818,"1"
-0.0403474558689332,0.544649034521816,"1"
-0.0477062852290395,0.541945127929347,"1"
-0.055961995011912,0.528625466015882,"1"
-0.905060171943566,0.190515083974533,"2"
-0.0627440745542874,0.529633430204998,"1"
-0.914652978502669,0.323540535412302,"2"
0.00283846949449146,0.855626620611665,"2"
0.235220468213809,0.837811848050122,"2"
-0.0736512238519385,0.467789757244515,"1"
0.722073437731983,0.130343101528704,"2"
-0.081786831522927,0.428100020300828,"1"
-0.0848313150864306,0.4926349632611,"1"
-0.116774871895208,0.834728494015098,"2"
0.350155053169256,0.618683027513183,"2"
0.476489997845648,0.632616292778737,"2"
0.547823655859699,-0.00928931297264697,"2"
-0.0924435994538021,0.446281183441155,"1"
-0.878394098786645,0.319193026244659,"2"
0.548130676061962,0.60171104896,"2"
-0.096888068332398,0.553819026599916,"1"
-0.273755608367518,-0.0410253422533831,"2"
-0.104107683727893,0.483145082058766,"1"
-0.251649759158044,-0.245316827916024,"2"
0.243741590937281,0.77751449531407,"2"
-0.144961165652718,0.759000386800814,"2"
-0.111725521895039,0.579450608776714,"1"
-0.117901672071039,0.525181530984511,"1"
-0.123426692459358,0.489814486902896,"1"
-0.134674776704093,0.580460186840317,"1"
-0.134825807795975,0.465588087268448,"1"
0.298344597631271,0.770337460591537,"2"
0.217433697097563,-0.434143242035559,"2"
-0.143764743125501,0.500123674662205,"1"
-0.144641487027082,0.436777085039716,"1"
-0.154309596756264,0.472632295988954,"1"
0.319464032107141,0.653844489822954,"2"
-0.167121845649883,0.526775781953046,"1"
-0.169034449621484,0.486899426246254,"1"
0.14289891595178,0.739578493582105,"2"
0.181114299747912,-0.578709229098012,"2"
0.618409256340845,0.304721166394438,"2"
-0.176869483783023,0.494938059695888,"1"
-0.176029053070612,0.446518935205632,"1"
0.295977830372686,-0.482170006017621,"2"
-0.198336807597162,0.54029518485698,"1"
-0.19804868823372,0.498087999005892,"1"
0.0973811792500163,-0.515255222379823,"2"
-0.394966936627072,0.0196185852495267,"2"
-0.211257121773465,0.529331372536334,"1"
0.151529703343979,0.79627446802222,"2"
-0.218643733195731,0.528880369793346,"1"
-0.21743051552661,0.490138020285113,"1"
0.539317335369852,-0.317437578379324,"2"
-0.213955084379548,0.446136986120144,"1"
-0.240031242437828,0.523343435903993,"1"
-0.249904184337868,0.531658623916754,"1"
0.587234267910086,-0.0639183128348915,"2"
-0.207915025118656,-0.359396475279304,"2"
0.0638929904971717,-0.51496397434896,"2"
-0.244916604622263,0.486055811286162,"1"
0.43526343542283,-0.39920417658513,"2"
0.597996115468992,0.392350808815463,"2"
-0.252675265556391,0.487712602495536,"1"
-0.271342829131388,0.52422238997487,"1"
-0.272999552227981,0.504741366480496,"1"
-0.508726296722971,0.738408884682832,"2"
0.347404674102726,0.712535290408864,"2"
-0.282814215078723,0.510787326391305,"1"
-0.280763245270108,0.482463345308592,"1"
-0.315470728712642,0.556165075088893,"1"
0.631979737096569,0.347249367976938,"2"
-0.302264906320796,0.498611558375791,"1"
-0.279677665938475,0.421522849121209,"1"
0.586614942451989,-0.368864782248244,"2"
0.155148219401823,-0.480610190588276,"2"
-0.956456379764228,0.0687031713805872,"2"
-0.307068730857613,0.471003605105398,"1"
-0.672132400209922,0.649866430153247,"2"
0.705184462027459,0.138893211348787,"2"
0.421644135565647,-0.369538283344855,"2"
0.362371548409896,0.591438745267383,"2"
0.552172043381873,0.450082938021916,"2"
-0.300214024132739,-0.177036913010837,"2"
-0.305549018890541,0.449147564301962,"1"
0.614720501777615,0.0790962618024335,"2"
-0.241444933898983,-0.17065418795661,"2"
-0.928571794833474,0.302871132712717,"2"
0.599494492313143,0.363555204174883,"2"
-0.283571993703259,0.382425967845319,"1"
0.414304254780421,0.668304396648469,"2"
0.560534804885675,-0.369057753382696,"2"
0.308295976506541,0.688154026347448,"2"
0.738935467159832,0.353594404664554,"2"
-0.372670650473938,-0.108970525926893,"2"
0.610581871282873,0.597485063824054,"2"
0.664006002456215,-0.169083699134576,"2"
0.55023145431524,-0.285478352952897,"2"
0.333129868433722,-0.411524422879289,"2"
0.348252275758291,-0.548969278983389,"2"
-0.316650661779951,0.439994720432006,"1"
-0.328185395582904,0.448136038300828,"1"
-0.323851753625431,0.423178755757093,"1"
-0.477708347493252,0.807259493233313,"2"
-0.321927432021809,0.404334326896619,"1"
-0.312963797171088,0.372995080276796,"1"
-0.357187508079287,0.441851227661686,"1"
-0.290954607282804,-0.0448531295176299,"2"
-0.368087143847756,0.446484444791128,"1"
-0.520067644507147,0.78548468741357,"2"
-0.425675836371517,0.773326655715549,"2"
0.332914835085617,0.788422970649821,"2"
-0.395435285523045,0.479249135950052,"1"
-0.395942905192292,0.464458333103301,"1"
-0.331445757546339,0.343538576161306,"1"
-0.298619837303423,-0.371451941029413,"2"
0.0312038211417983,0.769059401115578,"2"
0.695977144587107,0.0132526062665646,"2"
-0.359802850454844,0.37735277247432,"1"
-0.383255058329783,0.822121159165841,"2"
0.536510628776824,-0.444312159697487,"2"
-0.405573156496438,0.436030023148834,"1"
-0.397268482709284,0.409738044022697,"1"
-0.415919294708108,0.424122350335836,"1"
-0.428551047645398,0.428890643040259,"1"
-0.368554609619822,0.332455266796386,"1"
-0.404975063336552,0.370996009234791,"1"
-0.394834260336365,-0.125696711635527,"2"
0.687126586400619,0.0408614935304028,"2"
-0.446064501862584,0.413387132972995,"1"
-0.243572227510008,-0.463067536934284,"2"
-0.956401044060942,0.130875154374733,"2"
0.143895707860376,0.806247215873016,"2"
-0.865559918052062,0.512637440707362,"2"
-0.30743790265244,-0.0456518144536625,"2"
0.653455889651917,0.407214420676443,"2"
-0.27098923434586,-0.321259102102429,"2"
-0.469414010575203,0.430606572575821,"1"
-0.455953349305654,0.400821763209552,"1"
0.359859800139907,0.662057057854077,"2"
-0.382128562830175,-0.0728676034110694,"2"
-0.940241131747558,0.114499794303022,"2"
-0.0672995221057055,-0.418830968985562,"2"
-0.43393847784235,0.36193005756262,"1"
-0.061160107164075,0.883156273630958,"2"
-0.494029647309488,0.421726604089886,"1"
-0.436581410245021,0.342965331923694,"1"
-0.438491740678297,0.334474430867588,"1"
0.110850864868451,-0.513918421369678,"2"
-0.473913261296843,0.362739983797945,"1"
-0.533296482582816,0.414778654867947,"1"
-0.0957404790137732,-0.427751215682385,"2"
-0.452880525716767,0.318952212726169,"1"
-0.262181623134431,-0.245540860590939,"2"
-0.299064508463739,0.813045171181322,"2"
0.615540066816692,0.0554411362833762,"2"
0.552338150388446,-0.145234591822917,"2"
0.605004299336476,0.00203024429126192,"2"
-0.472963094286248,0.329204508496945,"1"
-0.36699777950991,0.808824003998615,"2"
-0.517369620049585,0.362596270991072,"1"
-0.516458713386404,0.350526887112977,"1"
-0.476724567782843,0.302472535660901,"1"
0.650134436314701,0.0109944097295067,"2"
-0.484208531140149,0.299556402208347,"1"
-0.865821990600176,0.466414629528467,"2"
-0.559928345668944,0.35703277167903,"1"
-0.55043430667568,0.719527156704268,"2"
-0.493649737832324,0.288512053650577,"1"
-0.530457091507322,0.73070232187916,"2"
-0.540350103101938,0.318307149008085,"1"
-0.538976941462643,0.306817946337143,"1"
-1.01747198752056,0.298880644381127,"2"
-0.533757867465411,0.292512188877841,"1"
-0.195613436040378,-0.395097711031436,"2"
-0.571552162265589,0.31206508847428,"1"
-0.504037232372979,0.250500033181421,"1"
-0.685207876347284,0.529197430846618,"2"
-0.342988567328839,-0.176888862192415,"2"
-0.780377129199595,0.508103686700421,"2"
-0.533269884680041,0.263145542585608,"1"
-0.552116383652223,0.267333343925114,"1"
-0.519906915911928,0.235309327404001,"1"
-0.583746412538642,0.269866137294742,"1"
0.60191860711385,-0.0443594113278731,"2"
-0.319188343549478,-0.196508485027336,"2"
-0.39821810554763,-0.148179698112774,"2"
-0.518507898645872,0.216956914377215,"1"
-0.62995657962541,0.279982852487119,"1"
-0.543845469885561,0.215887523499407,"1"
-0.636727040015621,0.263448267456895,"1"
-0.534748960877582,0.193227565129797,"1"
0.645829077173183,0.47018173347666,"2"
0.342708169980156,-0.515838645708247,"2"
0.442254020535098,-0.360591014447524,"2"
0.0630217401424325,0.827122453663902,"2"
0.0915675778536907,-0.480154317116776,"2"
-0.338557846333353,-0.117647958105682,"2"
-0.179542899384961,-0.516919781342368,"2"
-0.819932492356331,0.463848989139361,"2"
-0.557171296062905,0.197703985163635,"1"
-0.63598538317291,0.232766602760514,"1"
-0.575557944069268,0.190473501214266,"1"
-0.625584564559604,0.20781873758823,"1"
0.674821968112543,0.181672057680922,"2"
-0.262526869367193,-0.099695433587204,"2"
-0.70023475050912,0.703746296948071,"2"
-0.566468756067509,0.168568463716571,"1"
-0.632144177816064,0.19227336881278,"1"
-0.0693290545641877,-0.453263712962367,"2"
-0.617779101113587,0.176157096723702,"1"
-0.631835297255284,0.173570390553084,"1"
-0.076917488842747,0.761991641265364,"2"
-0.168081432298379,-0.332307443166657,"2"
-1.03846844024174,0.0570877321789541,"2"
-0.681601022221609,0.186394948690634,"1"
-0.647178303050711,0.161915093224017,"1"
0.538050136197552,-0.37123474884267,"2"
-0.858555286819085,0.446591335178358,"2"
-0.634696057169821,0.147582457902344,"1"
-0.669182422369888,0.152295758579661,"1"
0.194200321907912,-0.516189174896082,"2"
-0.697831114363283,0.153834217303594,"1"
-0.609783788001362,0.111858677427986,"1"
-0.40403400764563,-0.0930513110359026,"2"
0.00720567301169516,-0.572411702349151,"2"
-0.657127573176807,0.120143785082714,"1"
-0.657121477298028,0.111149058263334,"1"
-0.629688954540678,0.0933556865406186,"1"
-0.294706205084694,-0.0243102147820802,"2"
-0.723275814922559,0.113773155372739,"1"
-0.325801845459151,-0.303017185464147,"2"
0.741059310844554,0.1793620112939,"2"
-0.0866308754979265,-0.514765464418656,"2"
0.507446833348579,0.463879485364707,"2"
0.615961593730154,-0.0889214403818525,"2"
-0.698464295587445,0.0967067194493389,"1"
-0.558900898164466,0.0481645400632629,"1"
-0.694917623822719,0.0771113415406647,"1"
-0.702305458958541,0.0697785195859713,"1"
-0.687480065788931,0.0569656126954939,"1"
0.550814379343266,-0.306135397310565,"2"
-0.650202657686518,0.0395221936123222,"1"
-0.640795842377495,0.0290422907085698,"1"
-0.651973902817334,0.0229415117057497,"1"
-0.702688304761911,0.0239088870124742,"1"
-0.738220150857193,0.0209343574307466,"1"
0.10819023519191,0.834370752158721,"2"
-0.692672207437372,0.00413891036143573,"1"
-0.304496874133552,-0.249460194586419,"2"
-0.0215411679664148,0.830488311351863,"2"
-0.76526180309161,0.00581175043295015,"1"
-0.635870615491435,-0.0212379640645749,"1"
-0.699850317809211,-0.0217250300917706,"1"
-0.702286480655348,-0.0304409263841275,"1"
0.591049656827074,0.484452966083603,"2"
-0.656045371421067,-0.0437748971191708,"1"
-0.575490923385141,-0.058675776492061,"1"
-0.692948925614949,-0.0580605463211591,"1"
-0.926744208523914,0.135649580690819,"2"
-0.65592901730015,-0.0689658605238544,"1"
-0.654568444310975,-0.0774221404785585,"1"
-0.256440915549407,-0.223066563052256,"2"
-0.931724650831759,0.448352351055088,"2"
-0.708583149905779,-0.084237753968175,"1"
-0.30388903687964,-0.2548157006202,"2"
-0.679218294882825,-0.0938098383772351,"1"
-0.686485309218686,-0.102514740919973,"1"
0.331232864368446,-0.52958308527928,"2"
-0.789698002616477,-0.112330779578325,"1"
-0.375279264391484,0.00291331957355665,"2"
-0.73977059737707,-0.121401096024794,"1"
-0.810273025374506,0.501583747714731,"2"
0.504219577152183,0.603682413570758,"2"
-0.679777172628874,-0.128854138249966,"1"
0.542181454647885,0.145223962810393,"2"
-0.291466722055242,-0.202892034249038,"2"
-0.758530078470204,-0.141458309662964,"1"
0.512188742470188,-0.357497039019751,"2"
-0.767253810676722,-0.151850769275937,"1"
-0.119207432404076,-0.505508310014705,"2"
-0.623623683600651,-0.151242216323793,"1"
0.607378312569754,0.223272455755065,"2"
0.395682589812842,0.563100941798597,"2"
-0.306302123950057,-0.239189223411608,"2"
-0.636144053960022,-0.16051170814624,"1"
-0.279308867354059,-0.413617473304667,"2"
-0.940183941036298,0.364186537054333,"2"
-0.591083515999338,-0.164394227145622,"1"
-0.30086953492485,-0.221130102350389,"2"
-0.32891628377512,-0.0813470733403833,"2"
-0.0778089879636363,-0.510340825676428,"2"
-0.667864617543292,-0.180887267571003,"1"
-0.723651720626696,-0.196779794586208,"1"
0.413239252970968,0.594582203350941,"2"
-0.759551040617095,-0.211414147964239,"1"
-0.0710617831129019,-0.531990226832779,"2"
-0.679214613316229,-0.209370021514408,"1"
-0.562415899227372,-0.199242093634019,"1"
-0.933168488530667,0.277978064994971,"2"
-0.59965324874711,-0.213565434254129,"1"
-0.68613977483621,-0.238372753535271,"1"
-0.618800811189519,-0.234001613353097,"1"
-0.636641185448491,-0.246500973994436,"1"
-0.662197012172561,-0.261337253682075,"1"
0.0543569895621172,-0.478428780208585,"2"
-0.615269999525234,-0.259138396775122,"1"
-0.671737442959311,-0.282536137047459,"1"
-0.114684843317048,-0.394319108021463,"2"
0.657209013177875,-0.17563005578073,"2"
0.562927098707075,-0.305356982421652,"2"
-0.217694665895888,0.86253918456666,"2"
-0.34486782270821,-0.249279623954099,"2"
-0.673675145495942,-0.292677169083365,"1"
-0.587215623128583,-0.277602401868336,"1"
-0.683928141904211,-0.315297630546355,"1"
-0.637747801411293,-0.310809400843126,"1"
-0.15349711053802,-0.310163103150885,"2"
-0.261332029456834,-0.462933428739379,"2"
0.757143171058655,0.0925428279466586,"2"
-0.534309491929181,-0.286274290122897,"1"
-0.384775163881395,0.791316466918414,"2"
0.187637567307065,0.749043247135359,"2"
-0.610680489370112,-0.320606207511394,"1"
0.635563365918422,-0.0445292581142619,"2"
0.586708225870937,-0.103406040954119,"2"
-0.64026188670139,-0.340492817457067,"1"
0.396038902494251,-0.407885721688322,"2"
-0.609761038651694,-0.338978845108456,"1"
-0.618549625710045,-0.351883125612011,"1"
-0.605240312449353,-0.356283110505934,"1"
-0.649925917438778,-0.384571089686677,"1"
-0.487638157893805,0.746881077932807,"2"
-0.60207358625265,-0.374370534950832,"1"
-1.0130997362192,0.240422379419269,"2"
-0.653017333070913,-0.40701831156211,"1"
-0.58280124972502,-0.385320866225667,"1"
-0.0467835959199629,-0.523447169176414,"2"
-0.58939050769165,0.654951277569314,"2"
-0.59314031800446,0.767334802660528,"2"
-0.574838852514549,-0.391347592492883,"1"
-0.600860097509121,-0.414055703511534,"1"
-0.60478805308301,-0.426471080973802,"1"
0.234562849034048,0.671644333191955,"2"
0.194128894072121,0.79292593062694,"2"
-0.303097647919457,-0.0545640270090995,"2"
-0.6190155334043,-0.444592971221066,"1"
-0.127539413300411,0.837727128167102,"2"
-0.559704046079904,-0.423415854361013,"1"
-0.994940898865371,0.193495825565513,"2"
-0.639849615285084,-0.478485902512991,"1"
-0.84218271698364,0.0802944046394102,"2"
-0.529089112446317,-0.426349423184721,"1"
-0.397518847075485,0.761729934107684,"2"
0.647740844549921,0.110986745799985,"2"
-0.576416188962305,-0.464481408097623,"1"
-0.533620168467573,-0.449342274772238,"1"
-0.175903283798733,0.774976288561474,"2"
-0.575080876077634,-0.485885290495929,"1"
-0.407090858990495,-0.137751329085328,"2"
0.158366235089317,0.754525432138836,"2"
-0.614341657065081,-0.522690210845286,"1"
-0.527294443428868,-0.477088019927228,"1"
0.00314135278257172,0.779813464733299,"2"
-0.256348481821447,-0.292160240577617,"2"
-0.621853067833258,-0.552716305041546,"1"
-0.573219615268036,-0.531465212108956,"1"
-0.585974668550211,-0.552940737994556,"1"
-0.959192340071314,0.169717430000255,"2"
0.51082926285937,0.545248889932271,"2"
-0.559134106954433,-0.545782612464622,"1"
-0.572867202099497,-0.568738787980494,"1"
-0.570878321046672,-0.580219217594231,"1"
-0.44893969836863,-0.495518795705339,"1"
-0.521924601735105,-0.566700088188979,"1"
-0.0644397880466583,-0.557510834343117,"2"
-0.44569132321568,-0.514987220170657,"1"
-0.429565200811762,-0.512410213307221,"1"
-0.503336121199523,-0.589527306594194,"1"
0.566649756085612,-0.287748424351536,"2"
-0.446809626285167,-0.551163692091502,"1"
-0.418604315002355,-0.537030626467681,"1"
0.326753330764686,-0.462009849427216,"2"
-0.469873528833047,-0.598378447398947,"1"
-0.484906978606324,-0.626810993602255,"1"
-0.83164674746313,0.41450590624891,"2"
-0.512640342609273,-0.669258332338056,"1"
0.582876437872398,0.5023272110969,"2"
-0.467584159026565,-0.63787142908305,"1"
-0.415976335071673,-0.597502417945049,"1"
-0.470636242136837,-0.671027472506983,"1"
-0.410579318244424,-0.619236561238541,"1"
0.608017792899703,-0.246054598471853,"2"
0.398105549069604,-0.483900559886962,"2"
-0.428524908217347,-0.654303656030479,"1"
-0.390466375735397,-0.624669953364717,"1"
-0.426855565688897,-0.683541692651415,"1"
-0.387873984419405,-0.651320330800983,"1"
-0.226355620434116,0.771246903760115,"2"
0.328292726319608,0.701505031416279,"2"
-0.452741694460766,-0.749928246788775,"1"
-0.385864744618509,-0.680465769350249,"1"
-0.0711104553319101,-0.414079202279572,"2"
-0.389299728038235,-0.701775540165442,"1"
-0.318679995072809,-0.621322698289082,"1"
-0.33924443446555,-0.665991282357644,"1"
-0.399180292243637,-0.131496849913376,"2"
-0.375201902224415,-0.735408293403792,"1"
-0.352247292262185,-0.719820039548093,"1"
-0.298870291352769,-0.655992708825477,"1"
0.497557543139708,0.522833954085914,"2"
